Date,Establishment,Value,Comparator,Attainment Distribution
2016,est:8530130,99,comparator:real-establishment,distribution:lowest-20pc
2016,est:8530130,578,comparator:real-establishment,distribution:middle-60pc
2016,est:8530130,1595,comparator:real-establishment,distribution:highest-20pc
2016,est:8530130,119,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8530130,664,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8530130,1696,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8533431,185,comparator:real-establishment,distribution:lowest-20pc
2016,est:8533431,768,comparator:real-establishment,distribution:middle-60pc
2016,est:8533431,1694,comparator:real-establishment,distribution:highest-20pc
2016,est:8533431,182,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8533431,858,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8533431,1850,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8533830,318,comparator:real-establishment,distribution:lowest-20pc
2016,est:8533830,1130,comparator:real-establishment,distribution:middle-60pc
2016,est:8533830,1938,comparator:real-establishment,distribution:highest-20pc
2016,est:8533830,233,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8533830,1037,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8533830,1945,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8549834,172,comparator:real-establishment,distribution:lowest-20pc
2016,est:8549834,953,comparator:real-establishment,distribution:middle-60pc
2016,est:8549834,1807,comparator:real-establishment,distribution:highest-20pc
2016,est:8549834,208,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8549834,926,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8549834,1854,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8549931,194,comparator:real-establishment,distribution:lowest-20pc
2016,est:8549931,791,comparator:real-establishment,distribution:middle-60pc
2016,est:8549931,1626,comparator:real-establishment,distribution:highest-20pc
2016,est:8549931,210,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8549931,895,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8549931,1840,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8550034,120,comparator:real-establishment,distribution:lowest-20pc
2016,est:8550034,801,comparator:real-establishment,distribution:middle-60pc
2016,est:8550034,1611,comparator:real-establishment,distribution:highest-20pc
2016,est:8550034,168,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8550034,875,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8550034,1831,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8550131,131,comparator:real-establishment,distribution:lowest-20pc
2016,est:8550131,627,comparator:real-establishment,distribution:middle-60pc
2016,est:8550131,1687,comparator:real-establishment,distribution:highest-20pc
2016,est:8550131,118,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8550131,688,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8550131,1746,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8601739,410,comparator:real-establishment,distribution:lowest-20pc
2016,est:8601739,1249,comparator:real-establishment,distribution:middle-60pc
2016,est:8601739,2128,comparator:real-establishment,distribution:highest-20pc
2016,est:8601739,295,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8601739,1050,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8601739,1937,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8601836,383,comparator:real-establishment,distribution:lowest-20pc
2016,est:8601836,1256,comparator:real-establishment,distribution:middle-60pc
2016,est:8601836,2059,comparator:real-establishment,distribution:highest-20pc
2016,est:8601836,264,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8601836,1025,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8601836,1935,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8602034,659,comparator:real-establishment,distribution:lowest-20pc
2016,est:8602034,1478,comparator:real-establishment,distribution:middle-60pc
2016,est:8602034,2062,comparator:real-establishment,distribution:highest-20pc
2016,est:8602034,462,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8602034,1271,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8602034,2050,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8602239,608,comparator:real-establishment,distribution:lowest-20pc
2016,est:8602239,1419,comparator:real-establishment,distribution:middle-60pc
2016,est:8602239,1950,comparator:real-establishment,distribution:highest-20pc
2016,est:8602239,421,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8602239,1278,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8602239,2052,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8602433,708,comparator:real-establishment,distribution:lowest-20pc
2016,est:8602433,1600,comparator:real-establishment,distribution:middle-60pc
2016,est:8602433,2202,comparator:real-establishment,distribution:highest-20pc
2016,est:8602433,427,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8602433,1241,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8602433,2005,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8620032,151,comparator:real-establishment,distribution:lowest-20pc
2016,est:8620032,628,comparator:real-establishment,distribution:middle-60pc
2016,est:8620032,1442,comparator:real-establishment,distribution:highest-20pc
2016,est:8620032,170,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8620032,714,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8620032,1645,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8626138,382,comparator:real-establishment,distribution:lowest-20pc
2016,est:8626138,1196,comparator:real-establishment,distribution:middle-60pc
2016,est:8626138,1893,comparator:real-establishment,distribution:highest-20pc
2016,est:8626138,275,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8626138,909,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8626138,1809,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8627630,248,comparator:real-establishment,distribution:lowest-20pc
2016,est:8627630,857,comparator:real-establishment,distribution:middle-60pc
2016,est:8627630,1714,comparator:real-establishment,distribution:highest-20pc
2016,est:8627630,256,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8627630,917,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8627630,1814,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8627932,214,comparator:real-establishment,distribution:lowest-20pc
2016,est:8627932,807,comparator:real-establishment,distribution:middle-60pc
2016,est:8627932,1718,comparator:real-establishment,distribution:highest-20pc
2016,est:8627932,272,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8627932,1039,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8627932,1910,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8628130,127,comparator:real-establishment,distribution:lowest-20pc
2016,est:8628130,747,comparator:real-establishment,distribution:middle-60pc
2016,est:8628130,1781,comparator:real-establishment,distribution:highest-20pc
2016,est:8628130,183,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8628130,844,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8628130,1793,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8628432,128,comparator:real-establishment,distribution:lowest-20pc
2016,est:8628432,517,comparator:real-establishment,distribution:middle-60pc
2016,est:8628432,1436,comparator:real-establishment,distribution:highest-20pc
2016,est:8628432,109,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8628432,667,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8628432,1681,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8628734,251,comparator:real-establishment,distribution:lowest-20pc
2016,est:8628734,919,comparator:real-establishment,distribution:middle-60pc
2016,est:8628734,1741,comparator:real-establishment,distribution:highest-20pc
2016,est:8628734,249,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8628734,914,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8628734,1831,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8628831,184,comparator:real-establishment,distribution:lowest-20pc
2016,est:8628831,817,comparator:real-establishment,distribution:middle-60pc
2016,est:8628831,1742,comparator:real-establishment,distribution:highest-20pc
2016,est:8628831,198,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8628831,921,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8628831,1876,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8628939,278,comparator:real-establishment,distribution:lowest-20pc
2016,est:8628939,899,comparator:real-establishment,distribution:middle-60pc
2016,est:8628939,1770,comparator:real-establishment,distribution:highest-20pc
2016,est:8628939,173,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8628939,796,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8628939,1805,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8629439,198,comparator:real-establishment,distribution:lowest-20pc
2016,est:8629439,828,comparator:real-establishment,distribution:middle-60pc
2016,est:8629439,1657,comparator:real-establishment,distribution:highest-20pc
2016,est:8629439,207,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8629439,886,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8629439,1834,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8630534,233,comparator:real-establishment,distribution:lowest-20pc
2016,est:8630534,838,comparator:real-establishment,distribution:middle-60pc
2016,est:8630534,1609,comparator:real-establishment,distribution:highest-20pc
2016,est:8630534,245,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8630534,945,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8630534,1832,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8632030,176,comparator:real-establishment,distribution:lowest-20pc
2016,est:8632030,701,comparator:real-establishment,distribution:middle-60pc
2016,est:8632030,1489,comparator:real-establishment,distribution:highest-20pc
2016,est:8632030,193,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8632030,864,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8632030,1814,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8633436,412,comparator:real-establishment,distribution:lowest-20pc
2016,est:8633436,1352,comparator:real-establishment,distribution:middle-60pc
2016,est:8633436,1992,comparator:real-establishment,distribution:highest-20pc
2016,est:8633436,343,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8633436,1175,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8633436,1975,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8640033,193,comparator:real-establishment,distribution:lowest-20pc
2016,est:8640033,653,comparator:real-establishment,distribution:middle-60pc
2016,est:8640033,1509,comparator:real-establishment,distribution:highest-20pc
2016,est:8640033,204,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8640033,801,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8640033,1725,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8640130,342,comparator:real-establishment,distribution:lowest-20pc
2016,est:8640130,1185,comparator:real-establishment,distribution:middle-60pc
2016,est:8640130,1979,comparator:real-establishment,distribution:highest-20pc
2016,est:8640130,285,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8640130,1054,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8640130,1927,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8645132,222,comparator:real-establishment,distribution:lowest-20pc
2016,est:8645132,980,comparator:real-establishment,distribution:middle-60pc
2016,est:8645132,1915,comparator:real-establishment,distribution:highest-20pc
2016,est:8645132,269,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8645132,910,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8645132,1805,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8645434,166,comparator:real-establishment,distribution:lowest-20pc
2016,est:8645434,865,comparator:real-establishment,distribution:middle-60pc
2016,est:8645434,1862,comparator:real-establishment,distribution:highest-20pc
2016,est:8645434,163,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8645434,771,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8645434,1708,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8645531,236,comparator:real-establishment,distribution:lowest-20pc
2016,est:8645531,670,comparator:real-establishment,distribution:middle-60pc
2016,est:8645531,1399,comparator:real-establishment,distribution:highest-20pc
2016,est:8645531,218,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8645531,779,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8645531,1685,comparator:virtual-comparator,distribution:highest-20pc
2016,est:8645639,222,comparator:real-establishment,distribution:lowest-20pc
2016,est:8645639,691,comparator:real-establishment,distribution:middle-60pc
2016,est:8645639,1443,comparator:real-establishment,distribution:highest-20pc
2016,est:8645639,293,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:8645639,923,comparator:virtual-comparator,distribution:middle-60pc
2016,est:8645639,1752,comparator:virtual-comparator,distribution:highest-20pc
