Time,EducationEstablishment,Unit,Measurement,Value,Comparator,Attainment Distribution
2016,8214638,Tariff Points,Average Total Tariff Score,1750,Virtual Comparator,Highest 20%
2016,8215030,Tariff Points,Average Total Tariff Score,125,Real Establishment,Lowest 20%
2016,8215030,Tariff Points,Average Total Tariff Score,675,Real Establishment,Middle 60%
2016,8215030,Tariff Points,Average Total Tariff Score,1551,Real Establishment,Highest 20%
2016,8215030,Tariff Points,Average Total Tariff Score,126,Virtual Comparator,Lowest 20%
2016,8215030,Tariff Points,Average Total Tariff Score,768,Virtual Comparator,Middle 60%
2016,8215030,Tariff Points,Average Total Tariff Score,1745,Virtual Comparator,Highest 20%
2016,8215138,Tariff Points,Average Total Tariff Score,118,Real Establishment,Lowest 20%
2016,8215138,Tariff Points,Average Total Tariff Score,561,Real Establishment,Middle 60%
2016,8215138,Tariff Points,Average Total Tariff Score,1534,Real Establishment,Highest 20%
2016,8215138,Tariff Points,Average Total Tariff Score,63,Virtual Comparator,Lowest 20%
2016,8215138,Tariff Points,Average Total Tariff Score,497,Virtual Comparator,Middle 60%
2016,8215138,Tariff Points,Average Total Tariff Score,1489,Virtual Comparator,Highest 20%
2016,8215634,Tariff Points,Average Total Tariff Score,277,Real Establishment,Lowest 20%
2016,8215634,Tariff Points,Average Total Tariff Score,911,Real Establishment,Middle 60%
2016,8215634,Tariff Points,Average Total Tariff Score,2042,Real Establishment,Highest 20%
2016,8215634,Tariff Points,Average Total Tariff Score,175,Virtual Comparator,Lowest 20%
2016,8215634,Tariff Points,Average Total Tariff Score,842,Virtual Comparator,Middle 60%
2016,8215634,Tariff Points,Average Total Tariff Score,1795,Virtual Comparator,Highest 20%
2016,8215839,Tariff Points,Average Total Tariff Score,433,Real Establishment,Lowest 20%
2016,8215839,Tariff Points,Average Total Tariff Score,1205,Real Establishment,Middle 60%
2016,8215839,Tariff Points,Average Total Tariff Score,1936,Real Establishment,Highest 20%
2016,8215839,Tariff Points,Average Total Tariff Score,330,Virtual Comparator,Lowest 20%
2016,8215839,Tariff Points,Average Total Tariff Score,1130,Virtual Comparator,Middle 60%
2016,8215839,Tariff Points,Average Total Tariff Score,1969,Virtual Comparator,Highest 20%
2016,8216134,Tariff Points,Average Total Tariff Score,159,Real Establishment,Lowest 20%
2016,8216134,Tariff Points,Average Total Tariff Score,643,Real Establishment,Middle 60%
2016,8216134,Tariff Points,Average Total Tariff Score,1448,Real Establishment,Highest 20%
2016,8216134,Tariff Points,Average Total Tariff Score,74,Virtual Comparator,Lowest 20%
2016,8216134,Tariff Points,Average Total Tariff Score,599,Virtual Comparator,Middle 60%
2016,8216134,Tariff Points,Average Total Tariff Score,1592,Virtual Comparator,Highest 20%
2016,8217831,Tariff Points,Average Total Tariff Score,141,Real Establishment,Lowest 20%
2016,8217831,Tariff Points,Average Total Tariff Score,616,Real Establishment,Middle 60%
2016,8217831,Tariff Points,Average Total Tariff Score,1628,Real Establishment,Highest 20%
2016,8217831,Tariff Points,Average Total Tariff Score,95,Virtual Comparator,Lowest 20%
2016,8217831,Tariff Points,Average Total Tariff Score,667,Virtual Comparator,Middle 60%
2016,8217831,Tariff Points,Average Total Tariff Score,1695,Virtual Comparator,Highest 20%
2016,8223831,Tariff Points,Average Total Tariff Score,230,Real Establishment,Lowest 20%
2016,8223831,Tariff Points,Average Total Tariff Score,853,Real Establishment,Middle 60%
2016,8223831,Tariff Points,Average Total Tariff Score,1776,Real Establishment,Highest 20%
2016,8223831,Tariff Points,Average Total Tariff Score,142,Virtual Comparator,Lowest 20%
2016,8223831,Tariff Points,Average Total Tariff Score,699,Virtual Comparator,Middle 60%
2016,8223831,Tariff Points,Average Total Tariff Score,1703,Virtual Comparator,Highest 20%
2016,8223939,Tariff Points,Average Total Tariff Score,149,Real Establishment,Lowest 20%
2016,8223939,Tariff Points,Average Total Tariff Score,928,Real Establishment,Middle 60%
2016,8223939,Tariff Points,Average Total Tariff Score,1875,Real Establishment,Highest 20%
2016,8223939,Tariff Points,Average Total Tariff Score,212,Virtual Comparator,Lowest 20%
2016,8223939,Tariff Points,Average Total Tariff Score,872,Virtual Comparator,Middle 60%
2016,8223939,Tariff Points,Average Total Tariff Score,1802,Virtual Comparator,Highest 20%
2016,8224234,Tariff Points,Average Total Tariff Score,129,Real Establishment,Lowest 20%
2016,8224234,Tariff Points,Average Total Tariff Score,760,Real Establishment,Middle 60%
2016,8224234,Tariff Points,Average Total Tariff Score,1686,Real Establishment,Highest 20%
2016,8224234,Tariff Points,Average Total Tariff Score,191,Virtual Comparator,Lowest 20%
2016,8224234,Tariff Points,Average Total Tariff Score,810,Virtual Comparator,Middle 60%
2016,8224234,Tariff Points,Average Total Tariff Score,1788,Virtual Comparator,Highest 20%
2016,8224439,Tariff Points,Average Total Tariff Score,152,Real Establishment,Lowest 20%
2016,8224439,Tariff Points,Average Total Tariff Score,784,Real Establishment,Middle 60%
2016,8224439,Tariff Points,Average Total Tariff Score,1629,Real Establishment,Highest 20%
2016,8224439,Tariff Points,Average Total Tariff Score,93,Virtual Comparator,Lowest 20%
2016,8224439,Tariff Points,Average Total Tariff Score,574,Virtual Comparator,Middle 60%
2016,8224439,Tariff Points,Average Total Tariff Score,1623,Virtual Comparator,Highest 20%
2016,8224633,Tariff Points,Average Total Tariff Score,93,Real Establishment,Lowest 20%
2016,8224633,Tariff Points,Average Total Tariff Score,631,Real Establishment,Middle 60%
2016,8224633,Tariff Points,Average Total Tariff Score,1622,Real Establishment,Highest 20%
2016,8224633,Tariff Points,Average Total Tariff Score,144,Virtual Comparator,Lowest 20%
2016,8224633,Tariff Points,Average Total Tariff Score,714,Virtual Comparator,Middle 60%
2016,8224633,Tariff Points,Average Total Tariff Score,1747,Virtual Comparator,Highest 20%
2016,8224730,Tariff Points,Average Total Tariff Score,228,Real Establishment,Lowest 20%
2016,8224730,Tariff Points,Average Total Tariff Score,957,Real Establishment,Middle 60%
2016,8224730,Tariff Points,Average Total Tariff Score,1943,Real Establishment,Highest 20%
2016,8224730,Tariff Points,Average Total Tariff Score,215,Virtual Comparator,Lowest 20%
2016,8224730,Tariff Points,Average Total Tariff Score,940,Virtual Comparator,Middle 60%
2016,8224730,Tariff Points,Average Total Tariff Score,1876,Virtual Comparator,Highest 20%
2016,8235538,Tariff Points,Average Total Tariff Score,111,Real Establishment,Lowest 20%
2016,8235538,Tariff Points,Average Total Tariff Score,648,Real Establishment,Middle 60%
2016,8235538,Tariff Points,Average Total Tariff Score,1618,Real Establishment,Highest 20%
2016,8235538,Tariff Points,Average Total Tariff Score,89,Virtual Comparator,Lowest 20%
2016,8235538,Tariff Points,Average Total Tariff Score,618,Virtual Comparator,Middle 60%
2016,8235538,Tariff Points,Average Total Tariff Score,1681,Virtual Comparator,Highest 20%
2016,8235732,Tariff Points,Average Total Tariff Score,270,Real Establishment,Lowest 20%
2016,8235732,Tariff Points,Average Total Tariff Score,1047,Real Establishment,Middle 60%
2016,8235732,Tariff Points,Average Total Tariff Score,1869,Real Establishment,Highest 20%
2016,8235732,Tariff Points,Average Total Tariff Score,183,Virtual Comparator,Lowest 20%
2016,8235732,Tariff Points,Average Total Tariff Score,883,Virtual Comparator,Middle 60%
2016,8235732,Tariff Points,Average Total Tariff Score,1837,Virtual Comparator,Highest 20%
2016,8236232,Tariff Points,Average Total Tariff Score,136,Real Establishment,Lowest 20%
2016,8236232,Tariff Points,Average Total Tariff Score,765,Real Establishment,Middle 60%
2016,8236232,Tariff Points,Average Total Tariff Score,1553,Real Establishment,Highest 20%
2016,8236232,Tariff Points,Average Total Tariff Score,142,Virtual Comparator,Lowest 20%
2016,8236232,Tariff Points,Average Total Tariff Score,820,Virtual Comparator,Middle 60%
2016,8236232,Tariff Points,Average Total Tariff Score,1817,Virtual Comparator,Highest 20%
2016,8236534,Tariff Points,Average Total Tariff Score,180,Real Establishment,Lowest 20%
2016,8236534,Tariff Points,Average Total Tariff Score,910,Real Establishment,Middle 60%
2016,8236534,Tariff Points,Average Total Tariff Score,1790,Real Establishment,Highest 20%
2016,8236534,Tariff Points,Average Total Tariff Score,139,Virtual Comparator,Lowest 20%
2016,8236534,Tariff Points,Average Total Tariff Score,781,Virtual Comparator,Middle 60%
2016,8236534,Tariff Points,Average Total Tariff Score,1728,Virtual Comparator,Highest 20%
2016,8236739,Tariff Points,Average Total Tariff Score,238,Real Establishment,Lowest 20%
2016,8236739,Tariff Points,Average Total Tariff Score,898,Real Establishment,Middle 60%
2016,8236739,Tariff Points,Average Total Tariff Score,1797,Real Establishment,Highest 20%
2016,8236739,Tariff Points,Average Total Tariff Score,141,Virtual Comparator,Lowest 20%
2016,8236739,Tariff Points,Average Total Tariff Score,736,Virtual Comparator,Middle 60%
2016,8236739,Tariff Points,Average Total Tariff Score,1692,Virtual Comparator,Highest 20%
2016,8236836,Tariff Points,Average Total Tariff Score,211,Real Establishment,Lowest 20%
2016,8236836,Tariff Points,Average Total Tariff Score,894,Real Establishment,Middle 60%
2016,8236836,Tariff Points,Average Total Tariff Score,1927,Real Establishment,Highest 20%
2016,8236836,Tariff Points,Average Total Tariff Score,185,Virtual Comparator,Lowest 20%
2016,8236836,Tariff Points,Average Total Tariff Score,891,Virtual Comparator,Middle 60%
2016,8236836,Tariff Points,Average Total Tariff Score,1838,Virtual Comparator,Highest 20%
2016,8237832,Tariff Points,Average Total Tariff Score,272,Real Establishment,Lowest 20%
2016,8237832,Tariff Points,Average Total Tariff Score,1025,Real Establishment,Middle 60%
2016,8237832,Tariff Points,Average Total Tariff Score,1847,Real Establishment,Highest 20%
2016,8237832,Tariff Points,Average Total Tariff Score,245,Virtual Comparator,Lowest 20%
2016,8237832,Tariff Points,Average Total Tariff Score,1065,Virtual Comparator,Middle 60%
2016,8237832,Tariff Points,Average Total Tariff Score,1959,Virtual Comparator,Highest 20%
2016,8238030,Tariff Points,Average Total Tariff Score,222,Real Establishment,Lowest 20%
2016,8238030,Tariff Points,Average Total Tariff Score,1041,Real Establishment,Middle 60%
2016,8238030,Tariff Points,Average Total Tariff Score,1935,Real Establishment,Highest 20%
2016,8238030,Tariff Points,Average Total Tariff Score,192,Virtual Comparator,Lowest 20%
2016,8238030,Tariff Points,Average Total Tariff Score,928,Virtual Comparator,Middle 60%
2016,8238030,Tariff Points,Average Total Tariff Score,1857,Virtual Comparator,Highest 20%
2016,8243131,Tariff Points,Average Total Tariff Score,159,Real Establishment,Lowest 20%
2016,8243131,Tariff Points,Average Total Tariff Score,623,Real Establishment,Middle 60%
2016,8243131,Tariff Points,Average Total Tariff Score,1464,Real Establishment,Highest 20%
2016,8243131,Tariff Points,Average Total Tariff Score,130,Virtual Comparator,Lowest 20%
2016,8243131,Tariff Points,Average Total Tariff Score,670,Virtual Comparator,Middle 60%
2016,8243131,Tariff Points,Average Total Tariff Score,1661,Virtual Comparator,Highest 20%
2016,8243239,Tariff Points,Average Total Tariff Score,62,Real Establishment,Lowest 20%
2016,8243239,Tariff Points,Average Total Tariff Score,663,Real Establishment,Middle 60%
2016,8243239,Tariff Points,Average Total Tariff Score,1548,Real Establishment,Highest 20%
2016,8243239,Tariff Points,Average Total Tariff Score,101,Virtual Comparator,Lowest 20%
2016,8243239,Tariff Points,Average Total Tariff Score,626,Virtual Comparator,Middle 60%
2016,8243239,Tariff Points,Average Total Tariff Score,1608,Virtual Comparator,Highest 20%
2016,8244138,Tariff Points,Average Total Tariff Score,122,Real Establishment,Lowest 20%
2016,8244138,Tariff Points,Average Total Tariff Score,454,Real Establishment,Middle 60%
2016,8244138,Tariff Points,Average Total Tariff Score,1541,Real Establishment,Highest 20%
2016,8244138,Tariff Points,Average Total Tariff Score,52,Virtual Comparator,Lowest 20%
2016,8244138,Tariff Points,Average Total Tariff Score,526,Virtual Comparator,Middle 60%
2016,8244138,Tariff Points,Average Total Tariff Score,1559,Virtual Comparator,Highest 20%
2016,8300135,Tariff Points,Average Total Tariff Score,172,Real Establishment,Lowest 20%
2016,8300135,Tariff Points,Average Total Tariff Score,751,Real Establishment,Middle 60%
2016,8300135,Tariff Points,Average Total Tariff Score,1627,Real Establishment,Highest 20%
2016,8300135,Tariff Points,Average Total Tariff Score,179,Virtual Comparator,Lowest 20%
2016,8300135,Tariff Points,Average Total Tariff Score,783,Virtual Comparator,Middle 60%
2016,8300135,Tariff Points,Average Total Tariff Score,1726,Virtual Comparator,Highest 20%
2016,8304130,Tariff Points,Average Total Tariff Score,259,Real Establishment,Lowest 20%
2016,8304130,Tariff Points,Average Total Tariff Score,863,Real Establishment,Middle 60%
2016,8304130,Tariff Points,Average Total Tariff Score,1695,Real Establishment,Highest 20%
2016,8304130,Tariff Points,Average Total Tariff Score,241,Virtual Comparator,Lowest 20%
2016,8304130,Tariff Points,Average Total Tariff Score,877,Virtual Comparator,Middle 60%
2016,8304130,Tariff Points,Average Total Tariff Score,1785,Virtual Comparator,Highest 20%
2016,8304238,Tariff Points,Average Total Tariff Score,282,Real Establishment,Lowest 20%
2016,8304238,Tariff Points,Average Total Tariff Score,931,Real Establishment,Middle 60%
2016,8304238,Tariff Points,Average Total Tariff Score,1824,Real Establishment,Highest 20%
2016,8304238,Tariff Points,Average Total Tariff Score,200,Virtual Comparator,Lowest 20%
2016,8304238,Tariff Points,Average Total Tariff Score,842,Virtual Comparator,Middle 60%
2016,8304238,Tariff Points,Average Total Tariff Score,1780,Virtual Comparator,Highest 20%
2016,8304734,Tariff Points,Average Total Tariff Score,187,Real Establishment,Lowest 20%
2016,8304734,Tariff Points,Average Total Tariff Score,938,Real Establishment,Middle 60%
2016,8304734,Tariff Points,Average Total Tariff Score,1835,Real Establishment,Highest 20%
2016,8304734,Tariff Points,Average Total Tariff Score,315,Virtual Comparator,Lowest 20%
2016,8304734,Tariff Points,Average Total Tariff Score,1074,Virtual Comparator,Middle 60%
2016,8304734,Tariff Points,Average Total Tariff Score,1903,Virtual Comparator,Highest 20%
2016,8304831,Tariff Points,Average Total Tariff Score,121,Real Establishment,Lowest 20%
2016,8304831,Tariff Points,Average Total Tariff Score,683,Real Establishment,Middle 60%
2016,8304831,Tariff Points,Average Total Tariff Score,1547,Real Establishment,Highest 20%
2016,8304831,Tariff Points,Average Total Tariff Score,118,Virtual Comparator,Lowest 20%
2016,8304831,Tariff Points,Average Total Tariff Score,618,Virtual Comparator,Middle 60%
2016,8304831,Tariff Points,Average Total Tariff Score,1573,Virtual Comparator,Highest 20%
2016,8314136,Tariff Points,Average Total Tariff Score,97,Real Establishment,Lowest 20%
2016,8314136,Tariff Points,Average Total Tariff Score,725,Real Establishment,Middle 60%
2016,8314136,Tariff Points,Average Total Tariff Score,1671,Real Establishment,Highest 20%
2016,8314136,Tariff Points,Average Total Tariff Score,139,Virtual Comparator,Lowest 20%
2016,8314136,Tariff Points,Average Total Tariff Score,760,Virtual Comparator,Middle 60%
2016,8314136,Tariff Points,Average Total Tariff Score,1736,Virtual Comparator,Highest 20%
2016,8325634,Tariff Points,Average Total Tariff Score,420,Real Establishment,Lowest 20%
2016,8325634,Tariff Points,Average Total Tariff Score,1398,Real Establishment,Middle 60%
2016,8325634,Tariff Points,Average Total Tariff Score,2137,Real Establishment,Highest 20%
2016,8325634,Tariff Points,Average Total Tariff Score,417,Virtual Comparator,Lowest 20%
2016,8325634,Tariff Points,Average Total Tariff Score,1246,Virtual Comparator,Middle 60%
2016,8325634,Tariff Points,Average Total Tariff Score,2040,Virtual Comparator,Highest 20%
2016,8325731,Tariff Points,Average Total Tariff Score,425,Real Establishment,Lowest 20%
